Id,Predicted
1423,POSITIVE
1424,POSITIVE
1425,NEGATIVE
1426,POSITIVE
1427,NEUTRAL
1428,POSITIVE
1429,NEGATIVE
1430,NEGATIVE
1431,POSITIVE
1432,NEUTRAL
1433,POSITIVE
1434,NEUTRAL
1435,POSITIVE
1436,NEGATIVE
1437,POSITIVE
1438,NEUTRAL
1439,POSITIVE
1440,POSITIVE
1441,NEGATIVE
1442,NEUTRAL
1443,NEGATIVE
1444,NEGATIVE
1445,POSITIVE
1446,POSITIVE
1447,NEGATIVE
1448,POSITIVE
1449,NEUTRAL
1450,NEGATIVE
1451,POSITIVE
1452,NEGATIVE
1453,NEGATIVE
1454,NEGATIVE
1455,POSITIVE
1456,NEGATIVE
1457,NEGATIVE
1458,POSITIVE
1459,NEUTRAL
1460,NEUTRAL
1461,POSITIVE
1462,NEGATIVE
1463,NEGATIVE
1464,NEGATIVE
1465,POSITIVE
1466,POSITIVE
1467,NEGATIVE
1468,NEGATIVE
1469,NEGATIVE
1470,NEGATIVE
1471,POSITIVE
1472,POSITIVE
1473,NEGATIVE
1474,NEUTRAL
1475,NEUTRAL
1476,POSITIVE
1477,POSITIVE
1478,NEUTRAL
1479,POSITIVE
1480,POSITIVE
1481,NEGATIVE
1482,POSITIVE
1483,POSITIVE
1484,POSITIVE
1485,NEGATIVE
1486,POSITIVE
1487,POSITIVE
1488,NEGATIVE
1489,NEGATIVE
1490,NEGATIVE
1491,POSITIVE
1492,NEGATIVE
1493,NEGATIVE
1494,POSITIVE
1495,NEUTRAL
1496,NEGATIVE
1497,POSITIVE
1498,NEUTRAL
1499,NEGATIVE
1500,NEGATIVE
1501,NEUTRAL
1502,POSITIVE
1503,NEGATIVE
1504,POSITIVE
1505,POSITIVE
1506,POSITIVE
1507,POSITIVE
1508,POSITIVE
1509,POSITIVE
1510,NEGATIVE
1511,NEUTRAL
1512,NEGATIVE
1513,NEGATIVE
1514,POSITIVE
1515,NEGATIVE
1516,NEGATIVE
1517,NEUTRAL
1518,POSITIVE
1519,POSITIVE
1520,POSITIVE
1521,POSITIVE
1522,NEGATIVE
1523,POSITIVE
1524,NEUTRAL
1525,POSITIVE
1526,NEGATIVE
1527,POSITIVE
1528,NEGATIVE
1529,POSITIVE
1530,NEGATIVE
1531,POSITIVE
1532,NEGATIVE
1533,POSITIVE
1534,POSITIVE
1535,POSITIVE
1536,POSITIVE
1537,POSITIVE
1538,NEGATIVE
1539,NEUTRAL
1540,NEGATIVE
1541,NEGATIVE
1542,POSITIVE
1543,NEGATIVE
1544,NEGATIVE
1545,NEGATIVE
1546,NEGATIVE
1547,NEGATIVE
1548,NEGATIVE
1549,POSITIVE
1550,POSITIVE
1551,NEUTRAL
1552,POSITIVE
1553,POSITIVE
1554,POSITIVE
1555,NEGATIVE
1556,NEUTRAL
1557,POSITIVE
1558,NEGATIVE
1559,POSITIVE
1560,NEUTRAL
1561,NEUTRAL
1562,NEGATIVE
1563,POSITIVE
1564,NEGATIVE
1565,NEGATIVE
1566,NEGATIVE
1567,NEGATIVE
1568,POSITIVE
1569,NEGATIVE
1570,NEGATIVE
1571,NEGATIVE
1572,POSITIVE
1573,NEGATIVE
1574,POSITIVE
1575,NEGATIVE
1576,NEGATIVE
1577,NEGATIVE
1578,NEGATIVE
1579,POSITIVE
1580,POSITIVE
1581,POSITIVE
1582,NEGATIVE
1583,NEUTRAL
1584,POSITIVE
1585,NEGATIVE
1586,POSITIVE
1587,POSITIVE
1588,NEUTRAL
1589,POSITIVE
1590,POSITIVE
1591,NEUTRAL
1592,NEGATIVE
1593,POSITIVE
1594,POSITIVE
1595,POSITIVE
1596,POSITIVE
1597,NEGATIVE
1598,NEGATIVE
1599,NEGATIVE
1600,POSITIVE
1601,NEUTRAL
1602,NEGATIVE
1603,NEGATIVE
1604,POSITIVE
1605,NEGATIVE
1606,POSITIVE
1607,POSITIVE
1608,POSITIVE
1609,POSITIVE
1610,NEGATIVE
1611,NEUTRAL
1612,NEGATIVE
1613,POSITIVE
1614,NEUTRAL
1615,NEGATIVE
1616,NEUTRAL
1617,NEUTRAL
1618,POSITIVE
1619,NEUTRAL
1620,POSITIVE
1621,NEGATIVE
1622,NEUTRAL
1623,POSITIVE
1624,NEGATIVE
1625,NEUTRAL
1626,POSITIVE
1627,NEUTRAL
1628,NEUTRAL
1629,NEGATIVE
1630,POSITIVE
1631,POSITIVE
1632,NEGATIVE
1633,NEGATIVE
1634,POSITIVE
1635,POSITIVE
1636,POSITIVE
1637,POSITIVE
1638,NEGATIVE
1639,NEGATIVE
1640,POSITIVE
1641,NEGATIVE
1642,NEGATIVE
1643,POSITIVE
1644,NEGATIVE
1645,NEGATIVE
1646,NEGATIVE
1647,POSITIVE
1648,POSITIVE
1649,POSITIVE
1650,NEUTRAL
1651,NEGATIVE
1652,POSITIVE
1653,NEGATIVE
1654,POSITIVE
1655,POSITIVE
1656,POSITIVE
1657,POSITIVE
1658,NEGATIVE
1659,POSITIVE
1660,NEGATIVE
1661,NEUTRAL
1662,NEGATIVE
1663,POSITIVE
1664,POSITIVE
1665,NEGATIVE
1666,NEUTRAL
1667,POSITIVE
1668,NEGATIVE
1669,POSITIVE
1670,POSITIVE
1671,POSITIVE
1672,POSITIVE
1673,NEUTRAL
1674,NEGATIVE
1675,POSITIVE
1676,NEGATIVE
1677,NEUTRAL
1678,POSITIVE
1679,POSITIVE
1680,POSITIVE
1681,POSITIVE
1682,NEGATIVE
1683,POSITIVE
1684,POSITIVE
1685,NEGATIVE
1686,POSITIVE
1687,POSITIVE
1688,POSITIVE
1689,NEGATIVE
1690,POSITIVE
1691,POSITIVE
1692,NEGATIVE
1693,POSITIVE
1694,NEGATIVE
1695,POSITIVE
1696,NEUTRAL
1697,POSITIVE
1698,NEGATIVE
1699,NEGATIVE
1700,NEGATIVE
1701,NEUTRAL
1702,NEUTRAL
1703,POSITIVE
1704,NEGATIVE
1705,NEGATIVE
1706,NEGATIVE
1707,NEGATIVE
1708,NEGATIVE
1709,POSITIVE
1710,POSITIVE
1711,NEGATIVE
1712,NEGATIVE
1713,POSITIVE
1714,POSITIVE
1715,NEGATIVE
1716,POSITIVE
1717,POSITIVE
1718,POSITIVE
1719,NEUTRAL
1720,NEGATIVE
1721,POSITIVE
1722,POSITIVE
1723,POSITIVE
1724,NEGATIVE
1725,NEUTRAL
1726,POSITIVE
1727,NEGATIVE
1728,POSITIVE
1729,POSITIVE
1730,NEGATIVE
1731,POSITIVE
1732,NEGATIVE
1733,NEGATIVE
1734,POSITIVE
1735,NEGATIVE
1736,NEUTRAL
1737,NEGATIVE
1738,POSITIVE
1739,POSITIVE
1740,POSITIVE
1741,POSITIVE
1742,NEGATIVE
1743,POSITIVE
1744,POSITIVE
1745,POSITIVE
1746,POSITIVE
1747,NEGATIVE
1748,POSITIVE
1749,POSITIVE
1750,POSITIVE
1751,NEUTRAL
1752,POSITIVE
1753,POSITIVE
1754,NEUTRAL
1755,NEGATIVE
1756,POSITIVE
1757,POSITIVE
1758,POSITIVE
1759,NEUTRAL
1760,NEGATIVE
1761,POSITIVE
1762,POSITIVE
1763,POSITIVE
1764,POSITIVE
1765,NEGATIVE
1766,NEGATIVE
1767,NEUTRAL
1768,NEGATIVE
1769,NEGATIVE
1770,POSITIVE
1771,NEGATIVE
1772,POSITIVE
1773,NEGATIVE
1774,POSITIVE
1775,POSITIVE
1776,POSITIVE
1777,NEGATIVE
1778,POSITIVE
1779,NEGATIVE
1780,POSITIVE
1781,POSITIVE
1782,POSITIVE
1783,POSITIVE
1784,POSITIVE
1785,POSITIVE
1786,POSITIVE
1787,NEGATIVE
1788,NEUTRAL
1789,POSITIVE
1790,NEUTRAL
1791,POSITIVE
1792,NEGATIVE
1793,NEGATIVE
1794,NEGATIVE
1795,NEUTRAL
1796,NEGATIVE
1797,POSITIVE
1798,POSITIVE
1799,POSITIVE
1800,POSITIVE
1801,NEGATIVE
1802,POSITIVE
1803,POSITIVE
1804,POSITIVE
1805,NEGATIVE
1806,POSITIVE
1807,NEGATIVE
1808,NEGATIVE
1809,POSITIVE
1810,NEGATIVE
1811,POSITIVE
1812,POSITIVE
1813,NEGATIVE
1814,NEGATIVE
1815,POSITIVE
1816,NEUTRAL
1817,POSITIVE
1818,NEGATIVE
1819,POSITIVE
1820,NEUTRAL
1821,POSITIVE
1822,POSITIVE
1823,POSITIVE
1824,POSITIVE
1825,POSITIVE
1826,NEUTRAL
1827,POSITIVE
1828,NEGATIVE
1829,NEUTRAL
1830,POSITIVE
1831,NEGATIVE
1832,POSITIVE
1833,NEUTRAL
1834,NEGATIVE
1835,NEUTRAL
1836,NEGATIVE
1837,NEUTRAL
1838,POSITIVE
1839,NEGATIVE
1840,POSITIVE
1841,NEUTRAL
1842,NEUTRAL
1843,POSITIVE
1844,NEGATIVE
1845,POSITIVE
1846,NEUTRAL
1847,NEGATIVE
1848,NEGATIVE
1849,NEGATIVE
1850,POSITIVE
1851,POSITIVE
1852,POSITIVE
1853,NEUTRAL
1854,NEGATIVE
1855,POSITIVE
1856,POSITIVE
1857,POSITIVE
1858,POSITIVE
1859,NEGATIVE
1860,POSITIVE
1861,NEGATIVE
1862,NEUTRAL
1863,NEUTRAL
1864,NEGATIVE
1865,NEGATIVE
1866,NEGATIVE
1867,NEGATIVE
1868,POSITIVE
1869,NEGATIVE
1870,NEGATIVE
1871,NEGATIVE
1872,NEGATIVE
1873,NEGATIVE
1874,POSITIVE
1875,NEGATIVE
1876,NEGATIVE
1877,NEGATIVE
1878,NEGATIVE
1879,NEUTRAL
1880,NEGATIVE
1881,POSITIVE
1882,POSITIVE
1883,POSITIVE
1884,POSITIVE
1885,POSITIVE
1886,NEGATIVE
1887,NEGATIVE
1888,POSITIVE
1889,POSITIVE
1890,POSITIVE
1891,POSITIVE
1892,POSITIVE
1893,NEGATIVE
1894,POSITIVE
1895,NEGATIVE
1896,NEGATIVE
1897,NEGATIVE
1898,NEGATIVE
1899,NEUTRAL
1900,NEGATIVE
1901,NEGATIVE
1902,POSITIVE
1903,NEGATIVE
1904,POSITIVE
1905,POSITIVE
1906,NEGATIVE
1907,POSITIVE
1908,POSITIVE
1909,NEGATIVE
1910,POSITIVE
1911,NEGATIVE
1912,POSITIVE
1913,POSITIVE
1914,POSITIVE
1915,NEGATIVE
1916,NEGATIVE
1917,POSITIVE
1918,NEUTRAL
1919,NEUTRAL
1920,POSITIVE
1921,POSITIVE
1922,POSITIVE
1923,NEGATIVE
1924,POSITIVE
1925,NEUTRAL
1926,NEGATIVE
1927,NEGATIVE
1928,NEUTRAL
1929,POSITIVE
1930,NEGATIVE
1931,NEGATIVE
1932,NEGATIVE
1933,POSITIVE
1934,POSITIVE
1935,NEUTRAL
1936,NEUTRAL
1937,NEGATIVE
1938,NEUTRAL
1939,NEUTRAL
1940,POSITIVE
1941,POSITIVE
1942,POSITIVE
1943,NEUTRAL
1944,POSITIVE
1945,POSITIVE
1946,NEGATIVE
1947,NEGATIVE
1948,NEUTRAL
1949,POSITIVE
1950,NEGATIVE
1951,NEGATIVE
1952,NEUTRAL
1953,POSITIVE
1954,POSITIVE
1955,POSITIVE
1956,NEGATIVE
1957,NEGATIVE
1958,POSITIVE
1959,POSITIVE
1960,POSITIVE
1961,NEUTRAL
1962,NEGATIVE
1963,POSITIVE
1964,NEGATIVE
1965,NEGATIVE
1966,POSITIVE
1967,NEGATIVE
1968,POSITIVE
1969,NEGATIVE
1970,POSITIVE
1971,POSITIVE
1972,POSITIVE
1973,NEGATIVE
1974,NEGATIVE
1975,NEUTRAL
1976,POSITIVE
1977,POSITIVE
1978,NEUTRAL
1979,NEUTRAL
1980,POSITIVE
1981,NEGATIVE
1982,POSITIVE
1983,NEGATIVE
1984,POSITIVE
1985,NEGATIVE
1986,POSITIVE
1987,NEGATIVE
1988,NEGATIVE
1989,NEGATIVE
1990,POSITIVE
1991,POSITIVE
1992,POSITIVE
1993,POSITIVE
1994,NEUTRAL
1995,POSITIVE
1996,NEGATIVE
1997,NEUTRAL
1998,POSITIVE
1999,NEGATIVE
2000,POSITIVE
2001,NEGATIVE
2002,POSITIVE
2003,NEGATIVE
2004,NEUTRAL
2005,POSITIVE
2006,POSITIVE
2007,NEGATIVE
2008,POSITIVE
2009,POSITIVE
2010,POSITIVE
2011,NEUTRAL
2012,NEGATIVE
2013,NEUTRAL
2014,POSITIVE
2015,NEUTRAL
2016,NEGATIVE
2017,POSITIVE
2018,POSITIVE
2019,NEGATIVE
2020,POSITIVE
2021,NEGATIVE
2022,NEGATIVE
2023,NEUTRAL
2024,POSITIVE
2025,NEGATIVE
2026,POSITIVE
2027,NEUTRAL
2028,POSITIVE
2029,NEGATIVE
2030,NEUTRAL
2031,POSITIVE
2032,NEGATIVE
2033,POSITIVE
2034,NEGATIVE
2035,POSITIVE
2036,NEGATIVE
2037,NEGATIVE
2038,POSITIVE
2039,POSITIVE
2040,NEUTRAL
2041,POSITIVE
2042,NEGATIVE
2043,POSITIVE
2044,POSITIVE
2045,NEGATIVE
2046,POSITIVE
2047,POSITIVE
2048,NEGATIVE
2049,POSITIVE
2050,POSITIVE
2051,NEGATIVE
2052,NEGATIVE
2053,NEGATIVE
2054,POSITIVE
2055,NEUTRAL
2056,POSITIVE
2057,NEGATIVE
2058,POSITIVE
2059,POSITIVE
2060,NEGATIVE
2061,POSITIVE
2062,POSITIVE
2063,POSITIVE
2064,NEGATIVE
2065,POSITIVE
2066,POSITIVE
2067,POSITIVE
2068,POSITIVE
2069,POSITIVE
2070,POSITIVE
2071,POSITIVE
2072,POSITIVE
2073,POSITIVE
2074,POSITIVE
2075,POSITIVE
2076,POSITIVE
2077,NEGATIVE
2078,POSITIVE
2079,POSITIVE
2080,NEGATIVE
2081,NEUTRAL
2082,NEGATIVE
2083,NEUTRAL
2084,NEGATIVE
2085,NEGATIVE
2086,POSITIVE
2087,POSITIVE
2088,POSITIVE
2089,NEGATIVE
2090,NEGATIVE
2091,NEGATIVE
2092,NEGATIVE
2093,NEGATIVE
2094,NEUTRAL
2095,POSITIVE
2096,NEGATIVE
2097,NEGATIVE
2098,POSITIVE
2099,POSITIVE
2100,NEGATIVE
2101,POSITIVE
2102,NEGATIVE
2103,NEGATIVE
2104,NEUTRAL
2105,POSITIVE
2106,NEGATIVE
2107,NEGATIVE
2108,POSITIVE
2109,POSITIVE
2110,POSITIVE
2111,NEGATIVE
2112,NEGATIVE
2113,NEGATIVE
2114,NEGATIVE
2115,NEUTRAL
2116,POSITIVE
2117,NEGATIVE
2118,NEUTRAL
2119,NEUTRAL
2120,NEGATIVE
2121,NEGATIVE
2122,POSITIVE
2123,POSITIVE
2124,POSITIVE
2125,NEUTRAL
2126,NEGATIVE
2127,NEGATIVE
2128,NEUTRAL
2129,POSITIVE
2130,NEGATIVE
2131,POSITIVE
2132,POSITIVE
2133,NEUTRAL
2134,POSITIVE
2135,NEGATIVE
2136,POSITIVE
2137,NEGATIVE
2138,POSITIVE
2139,POSITIVE
2140,POSITIVE
2141,NEUTRAL
2142,POSITIVE
2143,POSITIVE
2144,NEGATIVE
2145,POSITIVE
2146,NEGATIVE
2147,NEGATIVE
2148,POSITIVE
2149,NEGATIVE
2150,NEGATIVE
2151,POSITIVE
2152,NEUTRAL
2153,NEUTRAL
2154,NEUTRAL
2155,NEUTRAL
2156,NEGATIVE
2157,NEUTRAL
2158,NEUTRAL
2159,POSITIVE
2160,POSITIVE
2161,POSITIVE
2162,POSITIVE
2163,NEGATIVE
2164,NEGATIVE
2165,NEGATIVE
2166,NEUTRAL
2167,POSITIVE
2168,NEUTRAL
2169,NEUTRAL
2170,NEGATIVE
2171,NEUTRAL
2172,NEGATIVE
2173,POSITIVE
2174,NEGATIVE
2175,NEGATIVE
2176,NEGATIVE
2177,POSITIVE
2178,POSITIVE
2179,NEGATIVE
2180,NEGATIVE
2181,POSITIVE
2182,NEGATIVE
2183,POSITIVE
2184,NEUTRAL
2185,NEGATIVE
2186,NEUTRAL
2187,POSITIVE
2188,POSITIVE
2189,NEUTRAL
2190,POSITIVE
2191,POSITIVE
2192,POSITIVE
2193,NEGATIVE
2194,POSITIVE
2195,NEGATIVE
2196,POSITIVE
2197,NEUTRAL
2198,POSITIVE
2199,POSITIVE
2200,POSITIVE
2201,POSITIVE
2202,NEUTRAL
2203,NEGATIVE
2204,NEGATIVE
2205,NEGATIVE
2206,NEUTRAL
2207,POSITIVE
2208,NEUTRAL
2209,POSITIVE
2210,NEGATIVE
2211,NEGATIVE
2212,NEGATIVE
2213,POSITIVE
2214,POSITIVE
2215,POSITIVE
2216,POSITIVE
2217,POSITIVE
2218,NEUTRAL
2219,POSITIVE
2220,POSITIVE
2221,POSITIVE
2222,NEGATIVE
2223,POSITIVE
2224,POSITIVE
2225,NEGATIVE
2226,POSITIVE
2227,NEUTRAL
2228,NEGATIVE
2229,NEGATIVE
2230,NEGATIVE
2231,POSITIVE
2232,NEGATIVE
2233,POSITIVE
2234,NEGATIVE
2235,POSITIVE
2236,NEUTRAL
2237,POSITIVE
2238,NEGATIVE
2239,NEGATIVE
2240,POSITIVE
2241,NEUTRAL
2242,POSITIVE
2243,POSITIVE
2244,NEGATIVE
2245,NEUTRAL
2246,NEGATIVE
2247,POSITIVE
2248,POSITIVE
2249,POSITIVE
2250,NEGATIVE
2251,NEUTRAL
2252,POSITIVE
2253,NEGATIVE
2254,NEUTRAL
2255,POSITIVE
2256,NEGATIVE
2257,NEGATIVE
2258,POSITIVE
2259,POSITIVE
2260,NEUTRAL
2261,NEGATIVE
2262,NEGATIVE
2263,POSITIVE
2264,NEUTRAL
2265,NEUTRAL
2266,POSITIVE
2267,POSITIVE
2268,NEGATIVE
2269,POSITIVE
2270,NEGATIVE
2271,NEGATIVE
2272,NEGATIVE
2273,POSITIVE
2274,POSITIVE
2275,NEGATIVE
2276,POSITIVE
2277,NEGATIVE
2278,NEGATIVE
2279,POSITIVE
2280,NEGATIVE
2281,POSITIVE
2282,POSITIVE
2283,POSITIVE
2284,POSITIVE
2285,NEGATIVE
2286,POSITIVE
2287,POSITIVE
2288,POSITIVE
2289,NEUTRAL
2290,NEGATIVE
2291,POSITIVE
2292,NEGATIVE
2293,NEGATIVE
2294,NEGATIVE
2295,POSITIVE
2296,NEGATIVE
2297,POSITIVE
2298,NEUTRAL
2299,POSITIVE
2300,POSITIVE
2301,NEGATIVE
2302,POSITIVE
2303,POSITIVE
2304,POSITIVE
2305,POSITIVE
2306,NEGATIVE
2307,NEGATIVE
2308,NEGATIVE
2309,NEGATIVE
2310,NEGATIVE
2311,NEGATIVE
2312,POSITIVE
2313,POSITIVE
2314,NEUTRAL
2315,NEGATIVE
2316,POSITIVE
2317,POSITIVE
2318,POSITIVE
2319,NEUTRAL
2320,NEGATIVE
2321,POSITIVE
2322,NEGATIVE
2323,NEGATIVE
2324,POSITIVE
2325,POSITIVE
2326,NEUTRAL
2327,NEGATIVE
2328,POSITIVE
2329,NEUTRAL
2330,NEUTRAL
2331,POSITIVE
2332,POSITIVE
2333,NEGATIVE
2334,NEGATIVE
2335,POSITIVE
2336,POSITIVE
2337,POSITIVE
2338,NEUTRAL
2339,POSITIVE
2340,NEUTRAL
2341,NEUTRAL
2342,NEGATIVE
2343,POSITIVE
2344,NEUTRAL
2345,NEUTRAL
2346,NEUTRAL
2347,NEUTRAL
2348,POSITIVE
2349,POSITIVE
2350,NEGATIVE
2351,POSITIVE
2352,NEGATIVE
2353,POSITIVE
2354,NEUTRAL
2355,POSITIVE
2356,NEUTRAL
2357,NEGATIVE
2358,POSITIVE
2359,POSITIVE
2360,POSITIVE
2361,NEGATIVE
2362,POSITIVE
2363,NEGATIVE
2364,NEGATIVE
2365,POSITIVE
2366,NEGATIVE
2367,POSITIVE
2368,POSITIVE
2369,POSITIVE
2370,NEGATIVE
2371,POSITIVE
2372,POSITIVE
2373,POSITIVE
2374,POSITIVE
2375,POSITIVE
2376,POSITIVE
2377,NEUTRAL
2378,NEGATIVE
2379,NEGATIVE
2380,NEGATIVE
2381,POSITIVE
2382,POSITIVE
2383,NEUTRAL
2384,NEGATIVE
2385,NEGATIVE
2386,POSITIVE
2387,POSITIVE
2388,POSITIVE
2389,POSITIVE
2390,POSITIVE
2391,POSITIVE
2392,NEGATIVE
2393,POSITIVE
2394,NEUTRAL
2395,NEGATIVE
2396,NEGATIVE
2397,POSITIVE
2398,NEGATIVE
2399,POSITIVE
2400,NEGATIVE
2401,POSITIVE
2402,NEGATIVE
2403,POSITIVE
2404,NEGATIVE
2405,NEUTRAL
2406,POSITIVE
2407,POSITIVE
2408,POSITIVE
2409,NEUTRAL
2410,NEGATIVE
2411,POSITIVE
2412,NEGATIVE
2413,NEGATIVE
2414,POSITIVE
2415,NEUTRAL
2416,POSITIVE
2417,NEGATIVE
2418,POSITIVE
2419,POSITIVE
2420,POSITIVE
2421,POSITIVE
2422,NEGATIVE
2423,POSITIVE
2424,POSITIVE
2425,NEUTRAL
2426,POSITIVE
2427,NEGATIVE
2428,POSITIVE
2429,NEUTRAL
2430,POSITIVE
2431,NEGATIVE
2432,NEUTRAL
2433,NEGATIVE
2434,POSITIVE
2435,NEGATIVE
2436,NEGATIVE
2437,POSITIVE
2438,NEUTRAL
2439,POSITIVE
2440,NEUTRAL
2441,NEGATIVE
2442,NEUTRAL
2443,NEUTRAL
2444,NEUTRAL
2445,NEGATIVE
2446,POSITIVE
2447,POSITIVE
2448,NEGATIVE
2449,NEUTRAL
2450,NEGATIVE
2451,NEGATIVE
2452,NEGATIVE
2453,NEUTRAL
2454,NEGATIVE
2455,POSITIVE
2456,POSITIVE
2457,POSITIVE
2458,NEGATIVE
2459,POSITIVE
2460,NEGATIVE
2461,NEUTRAL
2462,POSITIVE
2463,POSITIVE
2464,POSITIVE
2465,NEUTRAL
2466,POSITIVE
2467,NEGATIVE
2468,POSITIVE
2469,POSITIVE
2470,POSITIVE
2471,NEGATIVE
2472,NEGATIVE
2473,NEGATIVE
2474,POSITIVE
2475,NEGATIVE
2476,NEGATIVE
2477,POSITIVE
2478,NEGATIVE
2479,NEGATIVE
2480,NEUTRAL
2481,NEUTRAL
2482,POSITIVE
2483,NEGATIVE
2484,NEUTRAL
2485,POSITIVE
2486,POSITIVE
2487,POSITIVE
2488,NEGATIVE
2489,POSITIVE
2490,NEGATIVE
2491,POSITIVE
2492,NEGATIVE
2493,NEGATIVE
2494,NEUTRAL
2495,NEUTRAL
2496,POSITIVE
2497,NEGATIVE
2498,POSITIVE
2499,NEGATIVE
2500,POSITIVE
2501,NEGATIVE
2502,NEGATIVE
2503,POSITIVE
2504,NEUTRAL
2505,POSITIVE
2506,NEUTRAL
2507,POSITIVE
2508,POSITIVE
2509,NEGATIVE
2510,POSITIVE
2511,NEUTRAL
2512,NEGATIVE
2513,NEUTRAL
2514,POSITIVE
2515,NEUTRAL
2516,NEGATIVE
2517,NEGATIVE
2518,NEUTRAL
2519,NEGATIVE
2520,NEUTRAL
2521,POSITIVE
2522,NEGATIVE
2523,NEUTRAL
2524,POSITIVE
2525,NEGATIVE
2526,NEUTRAL
2527,POSITIVE
2528,NEGATIVE
2529,NEGATIVE
2530,POSITIVE
2531,NEGATIVE
2532,NEGATIVE
2533,POSITIVE
2534,NEUTRAL
2535,POSITIVE
2536,POSITIVE
2537,NEGATIVE
2538,NEGATIVE
2539,NEGATIVE
2540,POSITIVE
2541,POSITIVE
2542,POSITIVE
2543,NEGATIVE
2544,NEUTRAL
2545,POSITIVE
2546,POSITIVE
2547,NEUTRAL
2548,POSITIVE
2549,NEUTRAL
2550,POSITIVE
2551,NEUTRAL
2552,POSITIVE
2553,POSITIVE
2554,POSITIVE
2555,POSITIVE
2556,NEUTRAL
2557,POSITIVE
2558,NEUTRAL
2559,POSITIVE
2560,NEUTRAL
2561,POSITIVE
2562,POSITIVE
2563,POSITIVE
2564,NEGATIVE
2565,NEGATIVE
2566,POSITIVE
2567,NEGATIVE
2568,NEGATIVE
2569,NEGATIVE
2570,NEGATIVE
2571,NEGATIVE
2572,POSITIVE
2573,NEGATIVE
2574,POSITIVE
2575,NEGATIVE
2576,POSITIVE
2577,NEUTRAL
2578,POSITIVE
2579,NEGATIVE
2580,POSITIVE
2581,POSITIVE
2582,NEGATIVE
2583,POSITIVE
2584,POSITIVE
2585,NEGATIVE
2586,POSITIVE
2587,NEGATIVE
2588,NEGATIVE
2589,NEGATIVE
2590,NEUTRAL
2591,POSITIVE
2592,POSITIVE
2593,POSITIVE
2594,POSITIVE
2595,NEGATIVE
2596,NEGATIVE
2597,NEUTRAL
2598,POSITIVE
2599,NEGATIVE
2600,NEGATIVE
2601,POSITIVE
2602,POSITIVE
2603,NEUTRAL
2604,NEGATIVE
2605,NEGATIVE
2606,POSITIVE
2607,POSITIVE
2608,POSITIVE
2609,POSITIVE
2610,POSITIVE
2611,NEGATIVE
2612,POSITIVE
2613,POSITIVE
2614,NEGATIVE
2615,NEGATIVE
2616,NEGATIVE
2617,POSITIVE
2618,NEGATIVE
2619,NEUTRAL
2620,NEUTRAL
2621,POSITIVE
2622,POSITIVE
2623,NEUTRAL
2624,NEGATIVE
2625,NEGATIVE
2626,POSITIVE
2627,POSITIVE
2628,NEUTRAL
2629,POSITIVE
2630,POSITIVE
2631,NEGATIVE
2632,NEGATIVE
2633,NEUTRAL
2634,POSITIVE
2635,POSITIVE
2636,POSITIVE
2637,NEGATIVE
2638,POSITIVE
2639,NEGATIVE
2640,POSITIVE
2641,POSITIVE
2642,POSITIVE
2643,POSITIVE
2644,NEGATIVE
2645,POSITIVE
2646,POSITIVE
2647,POSITIVE
2648,NEGATIVE
2649,NEUTRAL
2650,POSITIVE
2651,POSITIVE
2652,POSITIVE
2653,POSITIVE
2654,NEUTRAL
2655,POSITIVE
2656,POSITIVE
2657,POSITIVE
2658,NEGATIVE
2659,NEUTRAL
2660,NEGATIVE
2661,NEGATIVE
2662,NEGATIVE
2663,NEUTRAL
2664,NEGATIVE
2665,POSITIVE
2666,POSITIVE
2667,POSITIVE
2668,POSITIVE
2669,NEGATIVE
2670,POSITIVE
2671,NEGATIVE
2672,NEGATIVE
2673,NEGATIVE
2674,POSITIVE
2675,POSITIVE
2676,POSITIVE
2677,NEGATIVE
2678,NEGATIVE
2679,NEGATIVE
2680,POSITIVE
2681,POSITIVE
2682,POSITIVE
2683,POSITIVE
2684,POSITIVE
2685,NEUTRAL
2686,POSITIVE
2687,POSITIVE
2688,NEGATIVE
2689,NEGATIVE
2690,NEGATIVE
2691,POSITIVE
2692,NEGATIVE
2693,NEGATIVE
2694,NEGATIVE
2695,POSITIVE
2696,POSITIVE
2697,NEGATIVE
2698,NEUTRAL
2699,POSITIVE
2700,POSITIVE
2701,POSITIVE
2702,POSITIVE
2703,NEUTRAL
2704,NEUTRAL
2705,NEUTRAL
2706,NEGATIVE
2707,POSITIVE
2708,NEUTRAL
2709,NEUTRAL
2710,POSITIVE
2711,NEGATIVE
2712,POSITIVE
2713,NEGATIVE
2714,NEGATIVE
2715,POSITIVE
2716,POSITIVE
2717,POSITIVE
2718,NEGATIVE
2719,POSITIVE
2720,NEGATIVE
2721,NEGATIVE
2722,POSITIVE
2723,NEGATIVE
2724,NEUTRAL
2725,NEUTRAL
2726,NEUTRAL
2727,POSITIVE
2728,POSITIVE
2729,NEGATIVE
2730,POSITIVE
2731,POSITIVE
2732,POSITIVE
2733,POSITIVE
2734,POSITIVE
2735,POSITIVE
2736,NEGATIVE
2737,POSITIVE
2738,NEUTRAL
2739,POSITIVE
2740,NEUTRAL
2741,NEGATIVE
2742,NEGATIVE
2743,POSITIVE
2744,NEGATIVE
2745,NEGATIVE
2746,NEGATIVE
2747,POSITIVE
2748,NEGATIVE
2749,POSITIVE
2750,NEGATIVE
2751,POSITIVE
