Id,Predicted
1404,NEUTRAL
1405,NEGATIVE
1406,NEUTRAL
1407,POSITIVE
1408,NEGATIVE
1409,NEUTRAL
1410,POSITIVE
1411,POSITIVE
1412,NEUTRAL
1413,NEGATIVE
1414,NEGATIVE
1415,POSITIVE
1416,NEUTRAL
1417,NEGATIVE
1418,NEGATIVE
1419,POSITIVE
1420,POSITIVE
1421,NEGATIVE
1422,NEGATIVE
1423,NEUTRAL
1424,NEGATIVE
1425,POSITIVE
1426,NEGATIVE
1427,NEGATIVE
1428,POSITIVE
1429,NEGATIVE
1430,POSITIVE
1431,POSITIVE
1432,POSITIVE
1433,NEGATIVE
1434,NEUTRAL
1435,POSITIVE
1436,NEGATIVE
1437,POSITIVE
1438,NEUTRAL
1439,NEGATIVE
1440,NEGATIVE
1441,POSITIVE
1442,NEGATIVE
1443,NEGATIVE
1444,POSITIVE
1445,NEGATIVE
1446,NEGATIVE
1447,POSITIVE
1448,NEGATIVE
1449,POSITIVE
1450,NEGATIVE
1451,NEUTRAL
1452,POSITIVE
1453,NEGATIVE
1454,POSITIVE
1455,NEUTRAL
1456,NEUTRAL
1457,NEUTRAL
1458,POSITIVE
1459,NEUTRAL
1460,NEGATIVE
1461,NEGATIVE
1462,POSITIVE
1463,NEUTRAL
1464,NEUTRAL
1465,POSITIVE
1466,NEUTRAL
1467,POSITIVE
1468,NEGATIVE
1469,NEUTRAL
1470,NEGATIVE
1471,NEUTRAL
1472,NEGATIVE
1473,NEGATIVE
1474,POSITIVE
1475,NEGATIVE
1476,NEUTRAL
1477,POSITIVE
1478,NEGATIVE
1479,POSITIVE
1480,NEUTRAL
1481,NEGATIVE
1482,NEUTRAL
1483,NEUTRAL
1484,NEUTRAL
1485,NEUTRAL
1486,NEGATIVE
1487,NEGATIVE
1488,NEGATIVE
1489,NEUTRAL
1490,POSITIVE
1491,NEGATIVE
1492,NEUTRAL
1493,NEUTRAL
1494,NEGATIVE
1495,POSITIVE
1496,NEGATIVE
1497,NEGATIVE
1498,NEGATIVE
1499,POSITIVE
1500,NEGATIVE
1501,NEGATIVE
1502,POSITIVE
1503,POSITIVE
1504,NEUTRAL
1505,NEGATIVE
1506,NEGATIVE
1507,POSITIVE
1508,NEGATIVE
1509,NEUTRAL
1510,NEUTRAL
1511,NEGATIVE
1512,NEUTRAL
1513,NEGATIVE
1514,NEGATIVE
1515,NEUTRAL
1516,NEGATIVE
1517,NEGATIVE
1518,NEGATIVE
1519,NEGATIVE
1520,POSITIVE
1521,NEGATIVE
1522,POSITIVE
1523,POSITIVE
1524,NEUTRAL
1525,POSITIVE
1526,NEUTRAL
1527,POSITIVE
1528,NEGATIVE
1529,NEGATIVE
1530,POSITIVE
1531,NEUTRAL
1532,POSITIVE
1533,NEGATIVE
1534,POSITIVE
1535,NEGATIVE
1536,NEUTRAL
1537,NEGATIVE
1538,POSITIVE
1539,POSITIVE
1540,NEUTRAL
1541,POSITIVE
1542,POSITIVE
1543,NEUTRAL
1544,NEGATIVE
1545,NEGATIVE
1546,NEUTRAL
1547,NEUTRAL
1548,POSITIVE
1549,NEUTRAL
1550,POSITIVE
1551,NEUTRAL
1552,NEGATIVE
1553,NEGATIVE
1554,NEGATIVE
1555,NEGATIVE
1556,POSITIVE
1557,POSITIVE
1558,POSITIVE
1559,POSITIVE
1560,NEUTRAL
1561,NEUTRAL
1562,POSITIVE
1563,NEGATIVE
1564,NEGATIVE
1565,NEGATIVE
1566,NEGATIVE
1567,NEGATIVE
1568,NEGATIVE
1569,POSITIVE
1570,NEUTRAL
1571,POSITIVE
1572,NEGATIVE
1573,POSITIVE
1574,POSITIVE
1575,NEUTRAL
1576,NEGATIVE
1577,POSITIVE
1578,NEGATIVE
1579,POSITIVE
1580,NEGATIVE
1581,NEUTRAL
1582,NEGATIVE
1583,NEGATIVE
1584,NEUTRAL
1585,NEUTRAL
1586,NEUTRAL
1587,NEUTRAL
1588,NEGATIVE
1589,NEUTRAL
1590,NEUTRAL
1591,NEGATIVE
1592,NEGATIVE
1593,POSITIVE
1594,POSITIVE
1595,POSITIVE
1596,NEGATIVE
1597,POSITIVE
1598,NEUTRAL
1599,NEUTRAL
1600,NEGATIVE
1601,NEGATIVE
1602,POSITIVE
1603,POSITIVE
1604,POSITIVE
1605,NEUTRAL
1606,NEUTRAL
1607,NEUTRAL
1608,NEUTRAL
1609,POSITIVE
1610,NEGATIVE
1611,POSITIVE
1612,POSITIVE
1613,NEGATIVE
1614,NEGATIVE
1615,POSITIVE
1616,POSITIVE
1617,POSITIVE
1618,POSITIVE
1619,NEGATIVE
1620,NEGATIVE
1621,NEGATIVE
1622,NEUTRAL
1623,POSITIVE
1624,NEGATIVE
1625,POSITIVE
1626,NEGATIVE
1627,NEGATIVE
1628,NEGATIVE
1629,POSITIVE
1630,POSITIVE
1631,POSITIVE
1632,POSITIVE
1633,POSITIVE
1634,NEGATIVE
1635,POSITIVE
1636,POSITIVE
1637,NEGATIVE
1638,NEUTRAL
1639,POSITIVE
1640,POSITIVE
1641,NEGATIVE
1642,NEGATIVE
1643,POSITIVE
1644,NEGATIVE
1645,NEUTRAL
1646,NEGATIVE
1647,POSITIVE
1648,NEGATIVE
1649,POSITIVE
1650,NEGATIVE
1651,NEUTRAL
1652,NEUTRAL
1653,NEGATIVE
1654,POSITIVE
1655,NEUTRAL
1656,NEUTRAL
1657,NEUTRAL
1658,NEGATIVE
1659,NEGATIVE
1660,POSITIVE
1661,POSITIVE
1662,NEUTRAL
1663,NEUTRAL
1664,POSITIVE
1665,POSITIVE
1666,POSITIVE
1667,NEUTRAL
1668,NEGATIVE
1669,NEGATIVE
1670,NEGATIVE
1671,NEGATIVE
1672,NEUTRAL
1673,POSITIVE
1674,POSITIVE
1675,POSITIVE
1676,POSITIVE
1677,POSITIVE
1678,NEGATIVE
1679,NEUTRAL
1680,NEGATIVE
1681,NEGATIVE
1682,NEUTRAL
1683,NEGATIVE
1684,NEUTRAL
1685,POSITIVE
1686,NEUTRAL
1687,NEGATIVE
1688,POSITIVE
1689,NEGATIVE
1690,NEGATIVE
1691,NEGATIVE
1692,NEGATIVE
1693,NEGATIVE
1694,NEUTRAL
1695,POSITIVE
1696,NEGATIVE
1697,NEUTRAL
1698,NEGATIVE
1699,POSITIVE
1700,POSITIVE
1701,POSITIVE
1702,POSITIVE
1703,POSITIVE
1704,NEGATIVE
1705,NEGATIVE
1706,NEGATIVE
1707,NEUTRAL
1708,NEUTRAL
1709,NEUTRAL
1710,POSITIVE
1711,NEGATIVE
1712,POSITIVE
1713,NEGATIVE
1714,POSITIVE
1715,NEGATIVE
1716,NEGATIVE
1717,NEGATIVE
1718,NEGATIVE
1719,NEUTRAL
1720,NEUTRAL
1721,NEGATIVE
1722,POSITIVE
1723,NEGATIVE
1724,NEGATIVE
1725,NEGATIVE
1726,NEUTRAL
1727,NEGATIVE
1728,NEGATIVE
1729,POSITIVE
1730,POSITIVE
1731,POSITIVE
1732,NEGATIVE
1733,POSITIVE
1734,NEGATIVE
1735,POSITIVE
1736,NEGATIVE
1737,NEUTRAL
1738,POSITIVE
1739,NEGATIVE
1740,POSITIVE
1741,NEGATIVE
1742,NEGATIVE
1743,POSITIVE
1744,POSITIVE
1745,NEGATIVE
1746,POSITIVE
1747,NEUTRAL
1748,POSITIVE
1749,POSITIVE
1750,NEGATIVE
1751,POSITIVE
1752,NEGATIVE
1753,POSITIVE
1754,NEGATIVE
1755,NEGATIVE
1756,POSITIVE
1757,POSITIVE
1758,POSITIVE
1759,NEUTRAL
1760,POSITIVE
1761,NEGATIVE
1762,NEUTRAL
1763,NEUTRAL
1764,NEUTRAL
1765,POSITIVE
1766,NEGATIVE
1767,POSITIVE
1768,NEGATIVE
1769,POSITIVE
1770,NEGATIVE
1771,NEUTRAL
1772,NEUTRAL
1773,POSITIVE
1774,NEUTRAL
1775,NEGATIVE
1776,NEGATIVE
1777,NEUTRAL
1778,NEGATIVE
1779,NEGATIVE
1780,NEGATIVE
1781,NEUTRAL
1782,NEGATIVE
1783,NEGATIVE
1784,NEUTRAL
1785,POSITIVE
1786,NEUTRAL
1787,POSITIVE
1788,NEUTRAL
1789,NEUTRAL
1790,NEGATIVE
1791,NEGATIVE
1792,POSITIVE
1793,NEUTRAL
1794,NEGATIVE
1795,NEGATIVE
1796,POSITIVE
1797,NEGATIVE
1798,NEUTRAL
1799,NEUTRAL
1800,NEUTRAL
1801,NEGATIVE
1802,NEGATIVE
1803,NEGATIVE
1804,POSITIVE
1805,POSITIVE
1806,NEGATIVE
1807,NEGATIVE
1808,NEGATIVE
1809,NEGATIVE
1810,POSITIVE
1811,NEUTRAL
1812,NEGATIVE
1813,NEGATIVE
1814,NEGATIVE
1815,POSITIVE
1816,NEGATIVE
1817,NEUTRAL
1818,NEGATIVE
1819,POSITIVE
1820,POSITIVE
1821,NEGATIVE
1822,NEUTRAL
1823,NEUTRAL
1824,NEUTRAL
1825,NEUTRAL
1826,POSITIVE
1827,NEGATIVE
1828,NEGATIVE
1829,NEUTRAL
1830,NEGATIVE
1831,POSITIVE
1832,POSITIVE
1833,NEGATIVE
1834,NEGATIVE
1835,POSITIVE
1836,NEUTRAL
1837,NEGATIVE
1838,NEGATIVE
1839,NEUTRAL
1840,POSITIVE
1841,NEGATIVE
1842,NEGATIVE
1843,POSITIVE
1844,NEUTRAL
1845,NEGATIVE
1846,NEGATIVE
1847,POSITIVE
1848,POSITIVE
1849,NEGATIVE
1850,NEUTRAL
1851,NEGATIVE
1852,NEGATIVE
1853,POSITIVE
1854,NEGATIVE
1855,NEGATIVE
1856,NEGATIVE
1857,NEUTRAL
1858,NEGATIVE
1859,POSITIVE
1860,POSITIVE
1861,NEUTRAL
1862,NEUTRAL
1863,NEGATIVE
1864,NEGATIVE
1865,NEUTRAL
1866,POSITIVE
1867,POSITIVE
1868,POSITIVE
1869,NEGATIVE
1870,POSITIVE
1871,NEUTRAL
1872,NEUTRAL
1873,POSITIVE
1874,NEUTRAL
1875,POSITIVE
1876,NEGATIVE
1877,NEGATIVE
1878,NEGATIVE
1879,NEGATIVE
1880,NEUTRAL
1881,NEGATIVE
1882,POSITIVE
1883,NEGATIVE
1884,NEUTRAL
1885,NEUTRAL
1886,POSITIVE
1887,NEGATIVE
1888,NEGATIVE
1889,NEUTRAL
1890,NEGATIVE
1891,NEGATIVE
1892,NEGATIVE
1893,NEUTRAL
1894,NEGATIVE
1895,NEGATIVE
1896,NEUTRAL
1897,NEGATIVE
1898,POSITIVE
1899,NEUTRAL
1900,NEUTRAL
1901,NEUTRAL
1902,NEUTRAL
1903,NEUTRAL
1904,NEUTRAL
1905,POSITIVE
1906,NEUTRAL
1907,POSITIVE
1908,POSITIVE
1909,POSITIVE
1910,POSITIVE
1911,NEGATIVE
1912,POSITIVE
1913,NEGATIVE
1914,NEGATIVE
1915,NEGATIVE
1916,NEGATIVE
1917,NEGATIVE
1918,NEUTRAL
1919,NEUTRAL
1920,NEGATIVE
1921,NEUTRAL
1922,POSITIVE
1923,POSITIVE
1924,NEGATIVE
1925,NEGATIVE
1926,NEUTRAL
1927,NEUTRAL
1928,POSITIVE
1929,NEGATIVE
1930,NEUTRAL
1931,POSITIVE
1932,POSITIVE
1933,NEGATIVE
1934,NEGATIVE
1935,NEGATIVE
1936,POSITIVE
1937,NEGATIVE
1938,NEUTRAL
1939,POSITIVE
1940,NEUTRAL
1941,NEUTRAL
1942,NEGATIVE
1943,NEUTRAL
1944,NEGATIVE
1945,POSITIVE
1946,NEUTRAL
1947,NEUTRAL
1948,NEGATIVE
1949,NEUTRAL
1950,NEGATIVE
1951,POSITIVE
1952,NEGATIVE
1953,POSITIVE
1954,NEGATIVE
1955,NEGATIVE
1956,NEGATIVE
1957,POSITIVE
1958,POSITIVE
1959,POSITIVE
1960,NEGATIVE
1961,POSITIVE
1962,POSITIVE
1963,NEGATIVE
1964,POSITIVE
1965,POSITIVE
1966,NEGATIVE
1967,POSITIVE
1968,POSITIVE
1969,NEUTRAL
1970,NEGATIVE
1971,POSITIVE
1972,NEGATIVE
1973,NEGATIVE
1974,NEUTRAL
1975,NEUTRAL
1976,NEGATIVE
1977,NEUTRAL
1978,NEGATIVE
1979,POSITIVE
1980,POSITIVE
1981,NEGATIVE
1982,POSITIVE
1983,NEUTRAL
1984,NEGATIVE
1985,POSITIVE
1986,POSITIVE
1987,NEGATIVE
1988,POSITIVE
1989,POSITIVE
1990,NEGATIVE
1991,NEUTRAL
1992,NEGATIVE
1993,NEGATIVE
1994,POSITIVE
1995,POSITIVE
1996,NEGATIVE
1997,NEGATIVE
1998,NEGATIVE
1999,NEUTRAL
2000,NEGATIVE
2001,NEUTRAL
2002,POSITIVE
2003,POSITIVE
2004,NEUTRAL
2005,NEUTRAL
2006,NEUTRAL
2007,NEGATIVE
2008,NEGATIVE
2009,NEUTRAL
2010,NEGATIVE
2011,NEGATIVE
2012,NEGATIVE
2013,POSITIVE
2014,POSITIVE
2015,NEGATIVE
2016,NEGATIVE
2017,NEGATIVE
2018,NEUTRAL
2019,POSITIVE
2020,POSITIVE
2021,NEGATIVE
2022,POSITIVE
2023,NEUTRAL
2024,NEGATIVE
2025,POSITIVE
2026,NEUTRAL
2027,POSITIVE
2028,NEGATIVE
2029,NEGATIVE
2030,NEUTRAL
2031,NEUTRAL
2032,NEGATIVE
2033,POSITIVE
2034,NEGATIVE
2035,NEUTRAL
2036,POSITIVE
2037,NEGATIVE
2038,NEGATIVE
2039,NEGATIVE
2040,POSITIVE
2041,NEUTRAL
2042,POSITIVE
2043,NEUTRAL
2044,NEGATIVE
2045,NEGATIVE
2046,NEUTRAL
2047,NEUTRAL
2048,POSITIVE
2049,NEUTRAL
2050,NEUTRAL
2051,NEGATIVE
2052,NEUTRAL
2053,NEUTRAL
2054,NEGATIVE
2055,NEGATIVE
2056,NEUTRAL
2057,NEGATIVE
2058,POSITIVE
2059,NEGATIVE
2060,NEUTRAL
2061,NEGATIVE
2062,NEGATIVE
2063,NEUTRAL
2064,NEUTRAL
2065,POSITIVE
2066,NEGATIVE
2067,NEUTRAL
2068,NEUTRAL
2069,NEUTRAL
2070,POSITIVE
2071,POSITIVE
2072,POSITIVE
2073,NEUTRAL
2074,NEUTRAL
2075,NEUTRAL
2076,NEGATIVE
2077,POSITIVE
2078,NEUTRAL
2079,NEGATIVE
2080,POSITIVE
2081,NEGATIVE
2082,NEUTRAL
2083,NEGATIVE
2084,NEUTRAL
2085,NEGATIVE
2086,POSITIVE
2087,POSITIVE
2088,NEGATIVE
2089,POSITIVE
2090,NEGATIVE
2091,NEGATIVE
2092,NEGATIVE
2093,NEUTRAL
2094,POSITIVE
2095,NEUTRAL
2096,NEGATIVE
2097,POSITIVE
2098,NEUTRAL
2099,NEGATIVE
2100,POSITIVE
2101,NEUTRAL
2102,POSITIVE
2103,NEUTRAL
2104,NEGATIVE
2105,POSITIVE
2106,NEGATIVE
2107,POSITIVE
2108,POSITIVE
2109,NEGATIVE
2110,NEUTRAL
2111,POSITIVE
2112,NEGATIVE
2113,POSITIVE
2114,POSITIVE
2115,NEGATIVE
2116,POSITIVE
2117,POSITIVE
2118,POSITIVE
2119,POSITIVE
2120,NEGATIVE
2121,NEGATIVE
2122,POSITIVE
2123,NEGATIVE
2124,NEUTRAL
2125,NEGATIVE
2126,POSITIVE
2127,NEGATIVE
2128,POSITIVE
2129,NEUTRAL
2130,POSITIVE
2131,NEGATIVE
2132,NEUTRAL
2133,NEGATIVE
2134,NEGATIVE
2135,POSITIVE
2136,NEGATIVE
2137,POSITIVE
2138,POSITIVE
2139,NEGATIVE
2140,POSITIVE
2141,NEGATIVE
2142,NEUTRAL
2143,NEGATIVE
2144,NEUTRAL
2145,POSITIVE
2146,NEGATIVE
2147,NEUTRAL
2148,NEGATIVE
2149,NEUTRAL
2150,POSITIVE
2151,NEUTRAL
2152,POSITIVE
2153,NEUTRAL
2154,NEGATIVE
2155,NEGATIVE
2156,POSITIVE
2157,NEUTRAL
2158,NEGATIVE
2159,NEGATIVE
2160,NEUTRAL
2161,NEGATIVE
2162,POSITIVE
2163,NEUTRAL
2164,NEGATIVE
2165,POSITIVE
2166,NEUTRAL
2167,POSITIVE
2168,NEGATIVE
2169,POSITIVE
2170,NEUTRAL
2171,NEUTRAL
2172,NEUTRAL
2173,POSITIVE
2174,NEUTRAL
2175,POSITIVE
2176,NEGATIVE
2177,NEUTRAL
2178,NEGATIVE
2179,NEGATIVE
2180,NEUTRAL
2181,NEUTRAL
2182,NEGATIVE
2183,NEGATIVE
2184,NEGATIVE
2185,NEGATIVE
2186,POSITIVE
2187,POSITIVE
2188,NEGATIVE
2189,POSITIVE
2190,NEGATIVE
2191,POSITIVE
2192,NEUTRAL
2193,POSITIVE
2194,NEUTRAL
2195,NEGATIVE
2196,POSITIVE
2197,NEGATIVE
2198,NEUTRAL
2199,NEGATIVE
2200,NEUTRAL
2201,NEGATIVE
2202,NEUTRAL
2203,NEGATIVE
2204,POSITIVE
2205,NEGATIVE
2206,POSITIVE
2207,NEGATIVE
2208,NEGATIVE
2209,NEGATIVE
2210,POSITIVE
2211,POSITIVE
2212,NEUTRAL
2213,POSITIVE
2214,POSITIVE
2215,NEUTRAL
2216,NEGATIVE
2217,NEUTRAL
2218,NEGATIVE
2219,POSITIVE
2220,NEUTRAL
2221,NEUTRAL
2222,NEGATIVE
2223,NEGATIVE
2224,NEUTRAL
2225,NEGATIVE
2226,POSITIVE
2227,NEUTRAL
2228,NEGATIVE
2229,POSITIVE
2230,NEGATIVE
2231,NEGATIVE
2232,NEGATIVE
2233,NEGATIVE
2234,NEGATIVE
2235,NEUTRAL
2236,POSITIVE
2237,NEGATIVE
2238,NEGATIVE
2239,NEGATIVE
2240,POSITIVE
2241,POSITIVE
2242,POSITIVE
2243,NEUTRAL
2244,POSITIVE
2245,NEGATIVE
2246,NEUTRAL
2247,POSITIVE
2248,NEGATIVE
2249,POSITIVE
2250,POSITIVE
2251,NEUTRAL
2252,NEUTRAL
2253,NEUTRAL
2254,NEGATIVE
2255,NEUTRAL
2256,NEUTRAL
2257,NEGATIVE
2258,NEGATIVE
2259,NEUTRAL
2260,NEGATIVE
2261,NEUTRAL
2262,POSITIVE
2263,NEGATIVE
2264,NEGATIVE
2265,NEUTRAL
2266,NEGATIVE
2267,NEUTRAL
2268,NEUTRAL
2269,NEGATIVE
2270,POSITIVE
2271,NEGATIVE
2272,POSITIVE
2273,POSITIVE
2274,NEUTRAL
2275,NEGATIVE
2276,POSITIVE
2277,NEGATIVE
2278,POSITIVE
2279,POSITIVE
2280,NEGATIVE
2281,POSITIVE
2282,NEGATIVE
2283,NEUTRAL
2284,NEUTRAL
2285,NEUTRAL
2286,POSITIVE
2287,POSITIVE
2288,POSITIVE
2289,NEGATIVE
2290,NEUTRAL
2291,NEUTRAL
2292,POSITIVE
2293,NEGATIVE
2294,POSITIVE
2295,NEGATIVE
2296,POSITIVE
2297,NEGATIVE
2298,NEUTRAL
2299,POSITIVE
2300,NEGATIVE
2301,NEUTRAL
2302,NEUTRAL
2303,NEGATIVE
2304,NEUTRAL
2305,POSITIVE
2306,NEUTRAL
2307,NEGATIVE
2308,POSITIVE
2309,NEGATIVE
2310,POSITIVE
2311,POSITIVE
2312,NEGATIVE
2313,POSITIVE
2314,NEUTRAL
2315,NEGATIVE
2316,NEGATIVE
2317,POSITIVE
2318,POSITIVE
2319,POSITIVE
2320,NEUTRAL
2321,NEGATIVE
2322,NEGATIVE
2323,POSITIVE
2324,NEUTRAL
2325,POSITIVE
2326,POSITIVE
2327,NEUTRAL
2328,POSITIVE
2329,NEUTRAL
2330,POSITIVE
2331,NEGATIVE
2332,NEUTRAL
2333,NEGATIVE
2334,NEGATIVE
2335,NEGATIVE
2336,NEGATIVE
2337,NEGATIVE
2338,POSITIVE
2339,NEGATIVE
2340,NEGATIVE
2341,POSITIVE
2342,NEUTRAL
2343,NEUTRAL
2344,POSITIVE
2345,NEUTRAL
2346,NEGATIVE
2347,NEGATIVE
2348,NEUTRAL
2349,NEGATIVE
2350,NEGATIVE
2351,POSITIVE
2352,NEUTRAL
2353,POSITIVE
2354,NEGATIVE
2355,NEUTRAL
2356,POSITIVE
2357,NEGATIVE
2358,NEGATIVE
2359,NEGATIVE
2360,NEUTRAL
2361,NEGATIVE
2362,NEGATIVE
2363,NEGATIVE
2364,NEUTRAL
2365,NEGATIVE
2366,POSITIVE
2367,POSITIVE
2368,NEUTRAL
2369,NEGATIVE
2370,POSITIVE
2371,NEGATIVE
2372,NEGATIVE
2373,NEGATIVE
2374,POSITIVE
2375,POSITIVE
2376,NEGATIVE
2377,NEUTRAL
2378,POSITIVE
2379,NEGATIVE
2380,NEUTRAL
2381,NEGATIVE
2382,NEUTRAL
2383,NEUTRAL
2384,NEGATIVE
2385,NEUTRAL
2386,NEGATIVE
2387,NEGATIVE
2388,NEUTRAL
2389,NEUTRAL
2390,NEGATIVE
2391,NEGATIVE
2392,NEGATIVE
2393,POSITIVE
2394,POSITIVE
2395,NEGATIVE
2396,NEGATIVE
2397,NEGATIVE
2398,POSITIVE
2399,NEUTRAL
2400,NEUTRAL
2401,NEGATIVE
2402,POSITIVE
2403,POSITIVE
2404,NEGATIVE
2405,NEUTRAL
2406,POSITIVE
2407,NEGATIVE
2408,NEGATIVE
2409,POSITIVE
2410,NEGATIVE
2411,POSITIVE
2412,NEGATIVE
2413,POSITIVE
2414,NEGATIVE
2415,NEUTRAL
2416,NEGATIVE
2417,NEUTRAL
2418,NEGATIVE
2419,NEGATIVE
2420,NEUTRAL
2421,NEGATIVE
2422,NEUTRAL
2423,NEUTRAL
2424,NEGATIVE
2425,NEUTRAL
2426,NEUTRAL
2427,NEUTRAL
2428,NEGATIVE
2429,NEUTRAL
2430,NEUTRAL
2431,POSITIVE
2432,NEGATIVE
2433,NEGATIVE
2434,NEGATIVE
2435,NEUTRAL
2436,NEGATIVE
2437,POSITIVE
2438,NEGATIVE
2439,NEGATIVE
2440,NEGATIVE
2441,NEGATIVE
2442,NEGATIVE
2443,NEUTRAL
2444,NEGATIVE
2445,NEUTRAL
2446,NEUTRAL
2447,NEGATIVE
2448,NEGATIVE
2449,NEGATIVE
2450,NEGATIVE
2451,NEUTRAL
2452,NEGATIVE
2453,NEUTRAL
2454,NEUTRAL
2455,NEGATIVE
2456,NEUTRAL
2457,NEGATIVE
2458,NEGATIVE
2459,NEGATIVE
2460,NEGATIVE
2461,NEUTRAL
2462,NEUTRAL
2463,NEUTRAL
2464,POSITIVE
2465,POSITIVE
2466,NEGATIVE
2467,NEGATIVE
2468,NEGATIVE
2469,NEUTRAL
2470,POSITIVE
2471,NEGATIVE
2472,POSITIVE
2473,NEGATIVE
2474,NEGATIVE
2475,NEGATIVE
2476,NEGATIVE
2477,POSITIVE
2478,POSITIVE
2479,NEGATIVE
2480,NEGATIVE
2481,NEGATIVE
2482,NEGATIVE
2483,POSITIVE
2484,POSITIVE
2485,POSITIVE
2486,NEGATIVE
2487,NEGATIVE
2488,NEGATIVE
2489,NEGATIVE
2490,POSITIVE
2491,NEGATIVE
2492,NEGATIVE
2493,NEGATIVE
2494,NEGATIVE
2495,POSITIVE
2496,NEUTRAL
2497,NEGATIVE
2498,NEGATIVE
2499,NEUTRAL
2500,POSITIVE
2501,POSITIVE
2502,NEGATIVE
2503,NEGATIVE
2504,NEGATIVE
2505,POSITIVE
2506,NEGATIVE
2507,NEUTRAL
2508,NEGATIVE
2509,NEGATIVE
2510,NEGATIVE
2511,NEGATIVE
2512,NEUTRAL
2513,NEGATIVE
2514,NEGATIVE
2515,POSITIVE
2516,POSITIVE
2517,NEUTRAL
2518,POSITIVE
2519,NEGATIVE
2520,POSITIVE
2521,NEGATIVE
2522,NEGATIVE
2523,NEUTRAL
2524,POSITIVE
2525,NEGATIVE
2526,NEGATIVE
2527,POSITIVE
2528,NEUTRAL
2529,NEUTRAL
2530,NEGATIVE
2531,NEUTRAL
2532,NEUTRAL
2533,NEUTRAL
2534,NEUTRAL
2535,NEGATIVE
2536,NEGATIVE
2537,NEUTRAL
2538,NEUTRAL
2539,NEGATIVE
2540,POSITIVE
2541,NEGATIVE
2542,NEUTRAL
2543,POSITIVE
2544,NEGATIVE
2545,NEGATIVE
2546,POSITIVE
2547,NEGATIVE
2548,NEGATIVE
2549,NEUTRAL
2550,NEUTRAL
2551,POSITIVE
2552,NEGATIVE
2553,POSITIVE
2554,NEUTRAL
2555,POSITIVE
2556,POSITIVE
2557,POSITIVE
2558,NEGATIVE
2559,POSITIVE
2560,POSITIVE
2561,NEGATIVE
2562,NEGATIVE
2563,NEUTRAL
2564,NEGATIVE
2565,NEUTRAL
2566,NEUTRAL
2567,POSITIVE
2568,NEUTRAL
2569,NEUTRAL
2570,NEGATIVE
2571,NEGATIVE
2572,NEGATIVE
2573,POSITIVE
2574,POSITIVE
2575,POSITIVE
2576,NEGATIVE
2577,NEGATIVE
2578,NEUTRAL
2579,POSITIVE
2580,POSITIVE
2581,POSITIVE
2582,NEGATIVE
2583,POSITIVE
2584,NEGATIVE
2585,POSITIVE
2586,NEGATIVE
2587,NEGATIVE
2588,NEGATIVE
2589,NEGATIVE
2590,NEGATIVE
2591,NEUTRAL
2592,NEGATIVE
2593,NEGATIVE
2594,POSITIVE
2595,POSITIVE
2596,NEGATIVE
2597,POSITIVE
2598,NEGATIVE
2599,NEGATIVE
2600,NEGATIVE
2601,POSITIVE
2602,NEGATIVE
2603,NEGATIVE
2604,NEUTRAL
2605,NEGATIVE
2606,NEGATIVE
2607,NEGATIVE
2608,POSITIVE
2609,NEGATIVE
2610,POSITIVE
2611,POSITIVE
2612,NEUTRAL
2613,NEGATIVE
2614,NEGATIVE
2615,NEGATIVE
2616,NEGATIVE
2617,NEUTRAL
2618,NEUTRAL
2619,NEGATIVE
2620,NEGATIVE
2621,NEGATIVE
2622,POSITIVE
2623,POSITIVE
2624,NEGATIVE
2625,NEUTRAL
2626,POSITIVE
2627,NEGATIVE
2628,NEUTRAL
2629,POSITIVE
2630,POSITIVE
2631,POSITIVE
2632,POSITIVE
2633,NEGATIVE
2634,POSITIVE
2635,NEGATIVE
2636,POSITIVE
2637,POSITIVE
2638,NEGATIVE
2639,POSITIVE
2640,NEGATIVE
2641,NEGATIVE
2642,NEGATIVE
2643,POSITIVE
2644,NEGATIVE
2645,POSITIVE
2646,NEUTRAL
2647,POSITIVE
2648,NEGATIVE
2649,POSITIVE
2650,NEGATIVE
2651,NEGATIVE
2652,NEUTRAL
2653,POSITIVE
2654,NEGATIVE
2655,NEGATIVE
2656,NEGATIVE
2657,NEGATIVE
2658,NEGATIVE
2659,POSITIVE
2660,NEUTRAL
2661,NEUTRAL
2662,NEUTRAL
2663,POSITIVE
2664,NEUTRAL
2665,NEGATIVE
2666,POSITIVE
2667,POSITIVE
2668,NEGATIVE
2669,NEGATIVE
2670,NEUTRAL
2671,NEGATIVE
2672,NEUTRAL
2673,NEGATIVE
2674,NEGATIVE
2675,POSITIVE
2676,POSITIVE
2677,NEUTRAL
2678,NEUTRAL
2679,NEGATIVE
2680,NEGATIVE
2681,POSITIVE
2682,POSITIVE
2683,NEUTRAL
2684,NEGATIVE
2685,NEUTRAL
2686,NEUTRAL
2687,NEUTRAL
2688,POSITIVE
2689,NEGATIVE
2690,POSITIVE
2691,NEGATIVE
2692,POSITIVE
2693,NEUTRAL
2694,NEUTRAL
2695,NEUTRAL
2696,POSITIVE
2697,NEUTRAL
2698,NEUTRAL
2699,NEGATIVE
2700,NEUTRAL
2701,NEGATIVE
2702,NEUTRAL
2703,NEGATIVE
2704,NEGATIVE
2705,POSITIVE
2706,NEUTRAL
2707,NEUTRAL
2708,NEUTRAL
2709,NEGATIVE
2710,NEUTRAL
2711,POSITIVE
