Id,Predicted
1411,POSITIVE
1412,NEGATIVE
1413,POSITIVE
1414,NEUTRAL
1415,NEUTRAL
1416,NEUTRAL
1417,POSITIVE
1418,POSITIVE
1419,POSITIVE
1420,NEGATIVE
1421,POSITIVE
1422,NEGATIVE
1423,NEGATIVE
1424,POSITIVE
1425,NEUTRAL
1426,NEGATIVE
1427,NEGATIVE
1428,POSITIVE
1429,POSITIVE
1430,NEGATIVE
1431,NEGATIVE
1432,POSITIVE
1433,NEGATIVE
1434,NEGATIVE
1435,NEGATIVE
1436,POSITIVE
1437,NEUTRAL
1438,NEGATIVE
1439,POSITIVE
1440,POSITIVE
1441,NEUTRAL
1442,NEGATIVE
1443,NEGATIVE
1444,POSITIVE
1445,NEGATIVE
1446,NEGATIVE
1447,NEGATIVE
1448,POSITIVE
1449,NEGATIVE
1450,NEGATIVE
1451,NEGATIVE
1452,NEGATIVE
1453,NEGATIVE
1454,POSITIVE
1455,NEGATIVE
1456,NEGATIVE
1457,NEGATIVE
1458,NEGATIVE
1459,NEGATIVE
1460,NEUTRAL
1461,NEGATIVE
1462,NEGATIVE
1463,POSITIVE
1464,NEUTRAL
1465,NEGATIVE
1466,POSITIVE
1467,NEGATIVE
1468,NEGATIVE
1469,NEGATIVE
1470,NEGATIVE
1471,NEGATIVE
1472,POSITIVE
1473,NEGATIVE
1474,NEGATIVE
1475,NEGATIVE
1476,POSITIVE
1477,NEGATIVE
1478,NEGATIVE
1479,NEGATIVE
1480,NEGATIVE
1481,POSITIVE
1482,POSITIVE
1483,NEGATIVE
1484,POSITIVE
1485,POSITIVE
1486,POSITIVE
1487,POSITIVE
1488,POSITIVE
1489,NEGATIVE
1490,POSITIVE
1491,POSITIVE
1492,POSITIVE
1493,NEGATIVE
1494,NEGATIVE
1495,NEGATIVE
1496,NEGATIVE
1497,NEUTRAL
1498,POSITIVE
1499,POSITIVE
1500,POSITIVE
1501,NEGATIVE
1502,POSITIVE
1503,POSITIVE
1504,NEGATIVE
1505,NEGATIVE
1506,NEGATIVE
1507,NEGATIVE
1508,POSITIVE
1509,NEGATIVE
1510,NEGATIVE
1511,POSITIVE
1512,NEGATIVE
1513,NEGATIVE
1514,NEGATIVE
1515,NEGATIVE
1516,NEGATIVE
1517,NEGATIVE
1518,NEGATIVE
1519,NEGATIVE
1520,NEGATIVE
1521,POSITIVE
1522,NEGATIVE
1523,NEGATIVE
1524,NEGATIVE
1525,NEGATIVE
1526,POSITIVE
1527,NEGATIVE
1528,POSITIVE
1529,POSITIVE
1530,NEUTRAL
1531,NEGATIVE
1532,NEUTRAL
1533,NEGATIVE
1534,NEGATIVE
1535,NEGATIVE
1536,NEGATIVE
1537,NEUTRAL
1538,NEUTRAL
1539,NEGATIVE
1540,NEGATIVE
1541,NEGATIVE
1542,POSITIVE
1543,NEGATIVE
1544,POSITIVE
1545,NEGATIVE
1546,NEGATIVE
1547,NEGATIVE
1548,NEGATIVE
1549,NEGATIVE
1550,NEGATIVE
1551,POSITIVE
1552,NEGATIVE
1553,NEGATIVE
1554,NEGATIVE
1555,POSITIVE
1556,NEGATIVE
1557,NEUTRAL
1558,NEGATIVE
1559,NEGATIVE
1560,NEGATIVE
1561,NEGATIVE
1562,POSITIVE
1563,NEGATIVE
1564,POSITIVE
1565,POSITIVE
1566,NEGATIVE
1567,NEGATIVE
1568,POSITIVE
1569,NEGATIVE
1570,NEUTRAL
1571,NEUTRAL
1572,POSITIVE
1573,NEGATIVE
1574,NEGATIVE
1575,NEGATIVE
1576,NEGATIVE
1577,POSITIVE
1578,POSITIVE
1579,POSITIVE
1580,NEGATIVE
1581,NEGATIVE
1582,POSITIVE
1583,NEGATIVE
1584,POSITIVE
1585,NEGATIVE
1586,NEGATIVE
1587,POSITIVE
1588,NEUTRAL
1589,NEGATIVE
1590,NEGATIVE
1591,POSITIVE
1592,POSITIVE
1593,POSITIVE
1594,POSITIVE
1595,NEGATIVE
1596,NEGATIVE
1597,NEGATIVE
1598,NEGATIVE
1599,NEGATIVE
1600,NEGATIVE
1601,POSITIVE
1602,NEGATIVE
1603,POSITIVE
1604,POSITIVE
1605,NEGATIVE
1606,POSITIVE
1607,NEGATIVE
1608,POSITIVE
1609,POSITIVE
1610,NEGATIVE
1611,NEGATIVE
1612,NEUTRAL
1613,POSITIVE
1614,NEGATIVE
1615,NEGATIVE
1616,NEGATIVE
1617,NEGATIVE
1618,POSITIVE
1619,NEGATIVE
1620,NEGATIVE
1621,POSITIVE
1622,NEGATIVE
1623,NEGATIVE
1624,NEUTRAL
1625,NEGATIVE
1626,NEGATIVE
1627,NEGATIVE
1628,POSITIVE
1629,NEGATIVE
1630,NEGATIVE
1631,POSITIVE
1632,NEGATIVE
1633,NEGATIVE
1634,POSITIVE
1635,POSITIVE
1636,NEGATIVE
1637,POSITIVE
1638,POSITIVE
1639,NEGATIVE
1640,NEGATIVE
1641,NEGATIVE
1642,NEGATIVE
1643,NEUTRAL
1644,NEGATIVE
1645,POSITIVE
1646,POSITIVE
1647,NEGATIVE
1648,NEGATIVE
1649,POSITIVE
1650,NEUTRAL
1651,POSITIVE
1652,NEGATIVE
1653,NEGATIVE
1654,NEGATIVE
1655,NEGATIVE
1656,NEUTRAL
1657,NEUTRAL
1658,POSITIVE
1659,POSITIVE
1660,NEGATIVE
1661,NEGATIVE
1662,POSITIVE
1663,POSITIVE
1664,NEGATIVE
1665,POSITIVE
1666,NEGATIVE
1667,NEGATIVE
1668,NEGATIVE
1669,NEGATIVE
1670,POSITIVE
1671,NEGATIVE
1672,NEGATIVE
1673,POSITIVE
1674,NEGATIVE
1675,NEGATIVE
1676,POSITIVE
1677,POSITIVE
1678,NEGATIVE
1679,POSITIVE
1680,NEGATIVE
1681,NEGATIVE
1682,NEGATIVE
1683,POSITIVE
1684,POSITIVE
1685,NEGATIVE
1686,NEGATIVE
1687,POSITIVE
1688,NEGATIVE
1689,POSITIVE
1690,POSITIVE
1691,NEGATIVE
1692,POSITIVE
1693,NEUTRAL
1694,POSITIVE
1695,NEGATIVE
1696,NEUTRAL
1697,NEUTRAL
1698,POSITIVE
1699,NEGATIVE
1700,NEGATIVE
1701,POSITIVE
1702,POSITIVE
1703,NEGATIVE
1704,NEGATIVE
1705,POSITIVE
1706,POSITIVE
1707,NEGATIVE
1708,POSITIVE
1709,NEGATIVE
1710,NEUTRAL
1711,NEGATIVE
1712,NEGATIVE
1713,POSITIVE
1714,NEUTRAL
1715,POSITIVE
1716,POSITIVE
1717,NEGATIVE
1718,NEGATIVE
1719,NEGATIVE
1720,NEGATIVE
1721,NEGATIVE
1722,NEGATIVE
1723,NEGATIVE
1724,NEGATIVE
1725,POSITIVE
1726,NEGATIVE
1727,NEGATIVE
1728,NEUTRAL
1729,POSITIVE
1730,NEGATIVE
1731,NEGATIVE
1732,POSITIVE
1733,NEGATIVE
1734,NEGATIVE
1735,NEGATIVE
1736,NEGATIVE
1737,NEGATIVE
1738,NEGATIVE
1739,POSITIVE
1740,NEGATIVE
1741,POSITIVE
1742,NEUTRAL
1743,NEGATIVE
1744,NEGATIVE
1745,NEGATIVE
1746,POSITIVE
1747,NEUTRAL
1748,POSITIVE
1749,POSITIVE
1750,NEGATIVE
1751,POSITIVE
1752,NEGATIVE
1753,NEGATIVE
1754,POSITIVE
1755,NEGATIVE
1756,NEGATIVE
1757,NEUTRAL
1758,POSITIVE
1759,POSITIVE
1760,NEGATIVE
1761,NEGATIVE
1762,NEUTRAL
1763,POSITIVE
1764,NEUTRAL
1765,NEGATIVE
1766,NEUTRAL
1767,POSITIVE
1768,NEGATIVE
1769,NEGATIVE
1770,POSITIVE
1771,NEGATIVE
1772,POSITIVE
1773,NEUTRAL
1774,NEGATIVE
1775,NEGATIVE
1776,NEUTRAL
1777,NEGATIVE
1778,NEGATIVE
1779,NEGATIVE
1780,POSITIVE
1781,NEGATIVE
1782,NEGATIVE
1783,POSITIVE
1784,POSITIVE
1785,POSITIVE
1786,NEGATIVE
1787,NEGATIVE
1788,NEGATIVE
1789,NEGATIVE
1790,NEUTRAL
1791,NEUTRAL
1792,POSITIVE
1793,POSITIVE
1794,NEGATIVE
1795,POSITIVE
1796,NEUTRAL
1797,NEGATIVE
1798,NEGATIVE
1799,NEGATIVE
1800,NEUTRAL
1801,NEGATIVE
1802,NEGATIVE
1803,POSITIVE
1804,NEGATIVE
1805,POSITIVE
1806,NEGATIVE
1807,POSITIVE
1808,NEGATIVE
1809,NEGATIVE
1810,NEGATIVE
1811,POSITIVE
1812,NEGATIVE
1813,NEUTRAL
1814,NEGATIVE
1815,NEUTRAL
1816,NEGATIVE
1817,NEGATIVE
1818,NEUTRAL
1819,POSITIVE
1820,NEUTRAL
1821,POSITIVE
1822,POSITIVE
1823,NEUTRAL
1824,NEGATIVE
1825,POSITIVE
1826,NEGATIVE
1827,NEUTRAL
1828,POSITIVE
1829,NEGATIVE
1830,POSITIVE
1831,NEGATIVE
1832,POSITIVE
1833,NEGATIVE
1834,NEGATIVE
1835,POSITIVE
1836,POSITIVE
1837,NEGATIVE
1838,NEGATIVE
1839,POSITIVE
1840,NEGATIVE
1841,POSITIVE
1842,POSITIVE
1843,NEUTRAL
1844,NEGATIVE
1845,NEGATIVE
1846,NEUTRAL
1847,NEGATIVE
1848,POSITIVE
1849,NEGATIVE
1850,POSITIVE
1851,NEGATIVE
1852,NEUTRAL
1853,NEGATIVE
1854,POSITIVE
1855,POSITIVE
1856,NEGATIVE
1857,NEUTRAL
1858,NEGATIVE
1859,POSITIVE
1860,NEGATIVE
1861,POSITIVE
1862,NEGATIVE
1863,POSITIVE
1864,NEGATIVE
1865,NEGATIVE
1866,NEUTRAL
1867,POSITIVE
1868,NEGATIVE
1869,NEGATIVE
1870,POSITIVE
1871,POSITIVE
1872,NEGATIVE
1873,NEGATIVE
1874,NEGATIVE
1875,POSITIVE
1876,POSITIVE
1877,NEGATIVE
1878,POSITIVE
1879,POSITIVE
1880,POSITIVE
1881,NEGATIVE
1882,NEGATIVE
1883,NEGATIVE
1884,POSITIVE
1885,NEUTRAL
1886,POSITIVE
1887,NEUTRAL
1888,NEGATIVE
1889,NEGATIVE
1890,POSITIVE
1891,NEGATIVE
1892,POSITIVE
1893,NEGATIVE
1894,NEUTRAL
1895,POSITIVE
1896,NEUTRAL
1897,NEGATIVE
1898,POSITIVE
1899,NEGATIVE
1900,POSITIVE
1901,NEUTRAL
1902,NEUTRAL
1903,POSITIVE
1904,POSITIVE
1905,POSITIVE
1906,NEGATIVE
1907,NEGATIVE
1908,NEGATIVE
1909,NEGATIVE
1910,NEGATIVE
1911,POSITIVE
1912,NEGATIVE
1913,POSITIVE
1914,NEGATIVE
1915,POSITIVE
1916,NEGATIVE
1917,POSITIVE
1918,POSITIVE
1919,NEGATIVE
1920,NEGATIVE
1921,NEGATIVE
1922,NEGATIVE
1923,NEGATIVE
1924,NEGATIVE
1925,NEGATIVE
1926,POSITIVE
1927,NEGATIVE
1928,NEGATIVE
1929,NEGATIVE
1930,NEGATIVE
1931,POSITIVE
1932,POSITIVE
1933,POSITIVE
1934,NEGATIVE
1935,NEGATIVE
1936,NEUTRAL
1937,NEGATIVE
1938,NEGATIVE
1939,NEGATIVE
1940,POSITIVE
1941,NEGATIVE
1942,NEGATIVE
1943,NEGATIVE
1944,NEGATIVE
1945,NEUTRAL
1946,NEGATIVE
1947,POSITIVE
1948,NEUTRAL
1949,NEUTRAL
1950,NEGATIVE
1951,NEGATIVE
1952,POSITIVE
1953,NEGATIVE
1954,NEGATIVE
1955,NEGATIVE
1956,NEUTRAL
1957,POSITIVE
1958,NEUTRAL
1959,NEGATIVE
1960,NEUTRAL
1961,NEGATIVE
1962,NEUTRAL
1963,NEGATIVE
1964,POSITIVE
1965,NEGATIVE
1966,NEGATIVE
1967,NEGATIVE
1968,NEGATIVE
1969,NEGATIVE
1970,NEGATIVE
1971,NEUTRAL
1972,NEGATIVE
1973,POSITIVE
1974,POSITIVE
1975,NEGATIVE
1976,POSITIVE
1977,NEGATIVE
1978,POSITIVE
1979,NEGATIVE
1980,NEGATIVE
1981,NEGATIVE
1982,POSITIVE
1983,NEGATIVE
1984,NEUTRAL
1985,POSITIVE
1986,POSITIVE
1987,NEGATIVE
1988,NEGATIVE
1989,POSITIVE
1990,NEGATIVE
1991,NEGATIVE
1992,NEGATIVE
1993,NEGATIVE
1994,NEGATIVE
1995,NEGATIVE
1996,NEGATIVE
1997,NEUTRAL
1998,NEGATIVE
1999,POSITIVE
2000,POSITIVE
2001,POSITIVE
2002,NEGATIVE
2003,NEUTRAL
2004,POSITIVE
2005,POSITIVE
2006,NEUTRAL
2007,NEGATIVE
2008,NEGATIVE
2009,NEUTRAL
2010,NEGATIVE
2011,NEGATIVE
2012,NEGATIVE
2013,NEGATIVE
2014,POSITIVE
2015,POSITIVE
2016,NEGATIVE
2017,NEGATIVE
2018,POSITIVE
2019,NEGATIVE
2020,POSITIVE
2021,NEGATIVE
2022,NEGATIVE
2023,NEGATIVE
2024,NEGATIVE
2025,POSITIVE
2026,POSITIVE
2027,NEGATIVE
2028,NEGATIVE
2029,POSITIVE
2030,NEGATIVE
2031,NEGATIVE
2032,POSITIVE
2033,NEGATIVE
2034,POSITIVE
2035,POSITIVE
2036,POSITIVE
2037,NEGATIVE
2038,POSITIVE
2039,NEGATIVE
2040,NEUTRAL
2041,POSITIVE
2042,NEGATIVE
2043,POSITIVE
2044,POSITIVE
2045,POSITIVE
2046,NEGATIVE
2047,POSITIVE
2048,POSITIVE
2049,NEUTRAL
2050,NEUTRAL
2051,NEGATIVE
2052,NEUTRAL
2053,NEGATIVE
2054,NEUTRAL
2055,POSITIVE
2056,POSITIVE
2057,POSITIVE
2058,NEUTRAL
2059,NEGATIVE
2060,NEGATIVE
2061,NEGATIVE
2062,NEGATIVE
2063,NEGATIVE
2064,NEGATIVE
2065,POSITIVE
2066,NEGATIVE
2067,NEUTRAL
2068,POSITIVE
2069,NEUTRAL
2070,POSITIVE
2071,POSITIVE
2072,NEGATIVE
2073,NEGATIVE
2074,POSITIVE
2075,NEUTRAL
2076,NEGATIVE
2077,POSITIVE
2078,POSITIVE
2079,NEGATIVE
2080,NEGATIVE
2081,POSITIVE
2082,POSITIVE
2083,POSITIVE
2084,NEGATIVE
2085,NEGATIVE
2086,NEGATIVE
2087,NEGATIVE
2088,NEGATIVE
2089,POSITIVE
2090,POSITIVE
2091,POSITIVE
2092,POSITIVE
2093,POSITIVE
2094,NEGATIVE
2095,POSITIVE
2096,NEGATIVE
2097,POSITIVE
2098,NEGATIVE
2099,NEGATIVE
2100,POSITIVE
2101,NEUTRAL
2102,NEGATIVE
2103,NEGATIVE
2104,NEGATIVE
2105,NEGATIVE
2106,POSITIVE
2107,POSITIVE
2108,NEGATIVE
2109,POSITIVE
2110,POSITIVE
2111,NEGATIVE
2112,NEGATIVE
2113,POSITIVE
2114,NEGATIVE
2115,POSITIVE
2116,NEGATIVE
2117,NEUTRAL
2118,NEGATIVE
2119,NEGATIVE
2120,POSITIVE
2121,POSITIVE
2122,POSITIVE
2123,POSITIVE
2124,NEGATIVE
2125,POSITIVE
2126,NEGATIVE
2127,NEUTRAL
2128,NEGATIVE
2129,NEGATIVE
2130,NEGATIVE
2131,NEGATIVE
2132,NEGATIVE
2133,POSITIVE
2134,NEGATIVE
2135,NEGATIVE
2136,POSITIVE
2137,NEGATIVE
2138,NEGATIVE
2139,NEGATIVE
2140,NEGATIVE
2141,POSITIVE
2142,POSITIVE
2143,POSITIVE
2144,POSITIVE
2145,NEGATIVE
2146,NEUTRAL
2147,NEGATIVE
2148,POSITIVE
2149,POSITIVE
2150,NEGATIVE
2151,NEGATIVE
2152,POSITIVE
2153,NEGATIVE
2154,POSITIVE
2155,POSITIVE
2156,POSITIVE
2157,NEGATIVE
2158,NEGATIVE
2159,NEUTRAL
2160,NEGATIVE
2161,NEGATIVE
2162,POSITIVE
2163,POSITIVE
2164,NEGATIVE
2165,NEGATIVE
2166,POSITIVE
2167,POSITIVE
2168,NEGATIVE
2169,NEGATIVE
2170,NEGATIVE
2171,POSITIVE
2172,POSITIVE
2173,POSITIVE
2174,POSITIVE
2175,NEGATIVE
2176,NEGATIVE
2177,NEGATIVE
2178,NEGATIVE
2179,NEGATIVE
2180,POSITIVE
2181,POSITIVE
2182,NEUTRAL
2183,NEGATIVE
2184,POSITIVE
2185,POSITIVE
2186,POSITIVE
2187,NEGATIVE
2188,POSITIVE
2189,POSITIVE
2190,POSITIVE
2191,POSITIVE
2192,POSITIVE
2193,NEGATIVE
2194,NEGATIVE
2195,POSITIVE
2196,NEGATIVE
2197,POSITIVE
2198,NEGATIVE
2199,NEGATIVE
2200,POSITIVE
2201,POSITIVE
2202,NEUTRAL
2203,NEGATIVE
2204,NEGATIVE
2205,POSITIVE
2206,POSITIVE
2207,NEGATIVE
2208,POSITIVE
2209,NEGATIVE
2210,NEGATIVE
2211,POSITIVE
2212,POSITIVE
2213,NEGATIVE
2214,NEGATIVE
2215,POSITIVE
2216,NEGATIVE
2217,NEGATIVE
2218,POSITIVE
2219,POSITIVE
2220,POSITIVE
2221,NEGATIVE
2222,NEGATIVE
2223,POSITIVE
2224,NEUTRAL
2225,NEGATIVE
2226,POSITIVE
2227,NEGATIVE
2228,NEGATIVE
2229,POSITIVE
2230,NEGATIVE
2231,NEUTRAL
2232,POSITIVE
2233,NEGATIVE
2234,POSITIVE
2235,POSITIVE
2236,POSITIVE
2237,POSITIVE
2238,NEGATIVE
2239,POSITIVE
2240,POSITIVE
2241,NEGATIVE
2242,NEGATIVE
2243,POSITIVE
2244,NEGATIVE
2245,NEGATIVE
2246,NEGATIVE
2247,NEGATIVE
2248,NEGATIVE
2249,NEGATIVE
2250,POSITIVE
2251,NEGATIVE
2252,NEGATIVE
2253,NEGATIVE
2254,NEGATIVE
2255,POSITIVE
2256,POSITIVE
2257,POSITIVE
2258,POSITIVE
2259,POSITIVE
2260,NEUTRAL
2261,NEUTRAL
2262,POSITIVE
2263,POSITIVE
2264,POSITIVE
2265,NEGATIVE
2266,POSITIVE
2267,NEGATIVE
2268,POSITIVE
2269,POSITIVE
2270,NEGATIVE
2271,POSITIVE
2272,NEGATIVE
2273,NEGATIVE
2274,NEGATIVE
2275,NEGATIVE
2276,POSITIVE
2277,NEUTRAL
2278,NEGATIVE
2279,NEGATIVE
2280,NEGATIVE
2281,NEGATIVE
2282,NEGATIVE
2283,NEUTRAL
2284,POSITIVE
2285,NEGATIVE
2286,NEGATIVE
2287,POSITIVE
2288,NEGATIVE
2289,NEGATIVE
2290,POSITIVE
2291,POSITIVE
2292,NEGATIVE
2293,NEGATIVE
2294,NEGATIVE
2295,NEGATIVE
2296,NEGATIVE
2297,NEGATIVE
2298,NEGATIVE
2299,POSITIVE
2300,POSITIVE
2301,NEGATIVE
2302,POSITIVE
2303,NEGATIVE
2304,NEGATIVE
2305,NEGATIVE
2306,NEGATIVE
2307,POSITIVE
2308,NEGATIVE
2309,NEGATIVE
2310,NEUTRAL
2311,POSITIVE
2312,NEGATIVE
2313,NEGATIVE
2314,NEGATIVE
2315,POSITIVE
2316,NEUTRAL
2317,POSITIVE
2318,NEGATIVE
2319,NEGATIVE
2320,NEGATIVE
2321,NEGATIVE
2322,NEGATIVE
2323,POSITIVE
2324,POSITIVE
2325,POSITIVE
2326,NEGATIVE
2327,NEGATIVE
2328,POSITIVE
2329,NEGATIVE
2330,NEGATIVE
2331,POSITIVE
2332,NEGATIVE
2333,NEGATIVE
2334,NEGATIVE
2335,POSITIVE
2336,POSITIVE
2337,POSITIVE
2338,NEGATIVE
2339,POSITIVE
2340,NEGATIVE
2341,NEGATIVE
2342,NEGATIVE
2343,POSITIVE
2344,NEGATIVE
2345,POSITIVE
2346,POSITIVE
2347,POSITIVE
2348,NEGATIVE
2349,POSITIVE
2350,POSITIVE
2351,NEGATIVE
2352,NEGATIVE
2353,POSITIVE
2354,POSITIVE
2355,POSITIVE
2356,NEUTRAL
2357,POSITIVE
2358,NEUTRAL
2359,POSITIVE
2360,NEUTRAL
2361,NEGATIVE
2362,NEGATIVE
2363,NEGATIVE
2364,POSITIVE
2365,NEGATIVE
2366,POSITIVE
2367,POSITIVE
2368,NEGATIVE
2369,POSITIVE
2370,POSITIVE
2371,NEGATIVE
2372,NEGATIVE
2373,POSITIVE
2374,NEGATIVE
2375,NEGATIVE
2376,POSITIVE
2377,NEGATIVE
2378,POSITIVE
2379,NEGATIVE
2380,POSITIVE
2381,POSITIVE
2382,POSITIVE
2383,NEGATIVE
2384,POSITIVE
2385,NEGATIVE
2386,NEGATIVE
2387,NEGATIVE
2388,NEGATIVE
2389,POSITIVE
2390,POSITIVE
2391,NEGATIVE
2392,NEGATIVE
2393,POSITIVE
2394,POSITIVE
2395,NEGATIVE
2396,NEGATIVE
2397,NEGATIVE
2398,POSITIVE
2399,NEUTRAL
2400,POSITIVE
2401,NEGATIVE
2402,NEGATIVE
2403,NEGATIVE
2404,NEGATIVE
2405,NEGATIVE
2406,POSITIVE
2407,NEUTRAL
2408,NEGATIVE
2409,POSITIVE
2410,POSITIVE
2411,POSITIVE
2412,NEGATIVE
2413,POSITIVE
2414,NEGATIVE
2415,NEGATIVE
2416,NEGATIVE
2417,NEGATIVE
2418,NEUTRAL
2419,NEUTRAL
2420,POSITIVE
2421,NEGATIVE
2422,POSITIVE
2423,POSITIVE
2424,POSITIVE
2425,NEGATIVE
2426,POSITIVE
2427,NEGATIVE
2428,POSITIVE
2429,POSITIVE
2430,POSITIVE
2431,NEGATIVE
2432,POSITIVE
2433,POSITIVE
2434,POSITIVE
2435,POSITIVE
2436,POSITIVE
2437,POSITIVE
2438,NEGATIVE
2439,POSITIVE
2440,NEGATIVE
2441,POSITIVE
2442,NEGATIVE
2443,POSITIVE
2444,POSITIVE
2445,POSITIVE
2446,NEGATIVE
2447,NEGATIVE
2448,NEGATIVE
2449,NEGATIVE
2450,NEGATIVE
2451,POSITIVE
2452,POSITIVE
2453,POSITIVE
2454,NEGATIVE
2455,NEGATIVE
2456,POSITIVE
2457,POSITIVE
2458,NEGATIVE
2459,NEGATIVE
2460,NEGATIVE
2461,POSITIVE
2462,POSITIVE
2463,POSITIVE
2464,POSITIVE
2465,NEGATIVE
2466,POSITIVE
2467,NEGATIVE
2468,POSITIVE
2469,NEUTRAL
2470,POSITIVE
2471,POSITIVE
2472,NEGATIVE
2473,POSITIVE
2474,POSITIVE
2475,NEGATIVE
2476,NEUTRAL
2477,NEGATIVE
2478,POSITIVE
2479,POSITIVE
2480,NEGATIVE
2481,NEGATIVE
2482,NEGATIVE
2483,NEGATIVE
2484,POSITIVE
2485,POSITIVE
2486,POSITIVE
2487,NEGATIVE
2488,POSITIVE
2489,NEGATIVE
2490,POSITIVE
2491,NEGATIVE
2492,POSITIVE
2493,NEGATIVE
2494,POSITIVE
2495,POSITIVE
2496,NEGATIVE
2497,POSITIVE
2498,NEGATIVE
2499,NEGATIVE
2500,POSITIVE
2501,NEGATIVE
2502,POSITIVE
2503,NEGATIVE
2504,POSITIVE
2505,NEGATIVE
2506,NEGATIVE
2507,NEGATIVE
2508,NEUTRAL
2509,NEGATIVE
2510,NEGATIVE
2511,NEGATIVE
2512,NEUTRAL
2513,POSITIVE
2514,NEGATIVE
2515,NEGATIVE
2516,NEGATIVE
2517,POSITIVE
2518,NEGATIVE
2519,NEGATIVE
2520,NEGATIVE
2521,POSITIVE
2522,NEGATIVE
2523,NEUTRAL
2524,POSITIVE
2525,NEGATIVE
2526,POSITIVE
2527,NEUTRAL
2528,NEGATIVE
2529,NEGATIVE
2530,NEGATIVE
2531,POSITIVE
2532,NEGATIVE
2533,NEGATIVE
2534,NEGATIVE
2535,NEGATIVE
2536,NEGATIVE
2537,NEGATIVE
2538,POSITIVE
2539,POSITIVE
2540,NEGATIVE
2541,NEUTRAL
2542,POSITIVE
2543,POSITIVE
2544,NEGATIVE
2545,POSITIVE
2546,POSITIVE
2547,POSITIVE
2548,POSITIVE
2549,POSITIVE
2550,NEGATIVE
2551,POSITIVE
2552,POSITIVE
2553,NEGATIVE
2554,POSITIVE
2555,NEGATIVE
2556,NEUTRAL
2557,POSITIVE
2558,POSITIVE
2559,POSITIVE
2560,NEUTRAL
2561,POSITIVE
2562,POSITIVE
2563,NEGATIVE
2564,POSITIVE
2565,NEGATIVE
2566,POSITIVE
2567,NEGATIVE
2568,NEGATIVE
2569,NEGATIVE
2570,NEGATIVE
2571,POSITIVE
2572,NEGATIVE
2573,NEGATIVE
2574,NEGATIVE
2575,NEGATIVE
2576,POSITIVE
2577,POSITIVE
2578,POSITIVE
2579,NEGATIVE
2580,NEGATIVE
2581,POSITIVE
2582,POSITIVE
2583,POSITIVE
2584,NEUTRAL
2585,NEGATIVE
2586,POSITIVE
2587,NEGATIVE
2588,NEGATIVE
2589,POSITIVE
2590,NEGATIVE
2591,POSITIVE
2592,NEGATIVE
2593,NEGATIVE
2594,NEGATIVE
2595,POSITIVE
2596,POSITIVE
2597,POSITIVE
2598,NEGATIVE
2599,NEGATIVE
2600,NEGATIVE
2601,NEGATIVE
2602,POSITIVE
2603,POSITIVE
2604,NEGATIVE
2605,POSITIVE
2606,POSITIVE
2607,NEGATIVE
2608,POSITIVE
2609,NEGATIVE
2610,NEGATIVE
2611,NEGATIVE
2612,NEGATIVE
2613,POSITIVE
2614,POSITIVE
2615,POSITIVE
2616,POSITIVE
2617,NEGATIVE
2618,NEGATIVE
2619,NEGATIVE
2620,POSITIVE
2621,NEGATIVE
2622,NEGATIVE
2623,NEGATIVE
2624,NEUTRAL
2625,NEGATIVE
2626,NEGATIVE
2627,NEUTRAL
2628,POSITIVE
2629,NEGATIVE
2630,NEUTRAL
2631,POSITIVE
2632,NEGATIVE
2633,POSITIVE
2634,POSITIVE
2635,POSITIVE
2636,POSITIVE
2637,NEGATIVE
2638,NEGATIVE
2639,POSITIVE
2640,POSITIVE
2641,POSITIVE
2642,POSITIVE
2643,NEGATIVE
2644,NEGATIVE
2645,POSITIVE
2646,NEGATIVE
2647,NEGATIVE
2648,POSITIVE
2649,POSITIVE
2650,NEGATIVE
2651,POSITIVE
2652,NEGATIVE
2653,POSITIVE
2654,POSITIVE
2655,POSITIVE
2656,POSITIVE
2657,POSITIVE
2658,POSITIVE
2659,POSITIVE
2660,NEGATIVE
2661,NEGATIVE
2662,NEGATIVE
2663,NEGATIVE
2664,POSITIVE
2665,NEGATIVE
2666,NEGATIVE
2667,NEGATIVE
2668,NEGATIVE
2669,NEUTRAL
2670,NEGATIVE
2671,POSITIVE
2672,NEGATIVE
2673,POSITIVE
2674,NEGATIVE
2675,POSITIVE
2676,NEGATIVE
2677,NEGATIVE
2678,POSITIVE
2679,NEGATIVE
2680,NEGATIVE
2681,NEGATIVE
2682,POSITIVE
2683,NEGATIVE
2684,NEGATIVE
2685,NEGATIVE
2686,NEGATIVE
2687,NEGATIVE
2688,POSITIVE
2689,POSITIVE
2690,NEGATIVE
2691,POSITIVE
2692,NEGATIVE
2693,NEUTRAL
2694,NEUTRAL
2695,NEGATIVE
2696,NEGATIVE
2697,POSITIVE
2698,POSITIVE
2699,NEGATIVE
2700,POSITIVE
2701,POSITIVE
2702,NEUTRAL
2703,NEGATIVE
2704,NEGATIVE
2705,POSITIVE
2706,POSITIVE
2707,POSITIVE
2708,NEGATIVE
2709,NEGATIVE
2710,POSITIVE
2711,NEUTRAL
2712,POSITIVE
2713,NEGATIVE
2714,NEGATIVE
2715,NEUTRAL
2716,POSITIVE
2717,NEGATIVE
2718,POSITIVE
2719,NEUTRAL
2720,NEGATIVE
2721,POSITIVE
2722,POSITIVE
2723,POSITIVE
2724,POSITIVE
2725,POSITIVE
2726,NEGATIVE
2727,POSITIVE
2728,NEGATIVE
